frame.number,frame.time,tcp.srcport,tcp.dstport,nbns.flags.rcode
"2616","Dec  2, 2017 12:46:03.845503000 Eastern Standard Time","8081","58220",
"2617","Dec  2, 2017 12:46:04.069648000 Eastern Standard Time","58220","8081",
"2618","Dec  2, 2017 12:46:04.069887000 Eastern Standard Time","58220","8081",
"2619","Dec  2, 2017 12:46:04.069937000 Eastern Standard Time","58220","8081",
"2620","Dec  2, 2017 12:46:04.070008000 Eastern Standard Time","58220","8081",
"2621","Dec  2, 2017 12:46:04.070049000 Eastern Standard Time","58220","8081",
"2622","Dec  2, 2017 12:46:04.070100000 Eastern Standard Time","58220","8081",
"2623","Dec  2, 2017 12:46:04.090837000 Eastern Standard Time","8081","58220",
"2624","Dec  2, 2017 12:46:04.091075000 Eastern Standard Time","8081","58220",
"2625","Dec  2, 2017 12:46:04.091348000 Eastern Standard Time","8081","58220",
"2626","Dec  2, 2017 12:46:04.287260000 Eastern Standard Time","58220","8081",
"2627","Dec  2, 2017 12:46:04.288119000 Eastern Standard Time","58220","8081",
"2628","Dec  2, 2017 12:46:04.288197000 Eastern Standard Time","58220","8081",
"2629","Dec  2, 2017 12:46:04.290850000 Eastern Standard Time","58220","8081",
"2630","Dec  2, 2017 12:46:04.296149000 Eastern Standard Time","58220","8081",
"2631","Dec  2, 2017 12:46:04.332987000 Eastern Standard Time","8081","58220",
"2632","Dec  2, 2017 12:46:04.333315000 Eastern Standard Time","8081","58220",
"2633","Dec  2, 2017 12:46:04.333803000 Eastern Standard Time","8081","58220",
"2634","Dec  2, 2017 12:46:04.534862000 Eastern Standard Time","58220","8081",
"2635","Dec  2, 2017 12:46:04.535024000 Eastern Standard Time","58220","8081",
"2636","Dec  2, 2017 12:46:04.535186000 Eastern Standard Time","58220","8081",
"2637","Dec  2, 2017 12:46:04.575243000 Eastern Standard Time","8081","58220",
"2638","Dec  2, 2017 12:46:04.580425000 Eastern Standard Time","8081","58220",
"2639","Dec  2, 2017 12:46:04.580764000 Eastern Standard Time","8081","58220",
"2640","Dec  2, 2017 12:46:04.580969000 Eastern Standard Time","8081","58220",
"2641","Dec  2, 2017 12:46:04.581168000 Eastern Standard Time","8081","58220",
"2642","Dec  2, 2017 12:46:04.796723000 Eastern Standard Time","58220","8081",
"2643","Dec  2, 2017 12:46:04.797007000 Eastern Standard Time","58220","8081",
"2644","Dec  2, 2017 12:46:04.797176000 Eastern Standard Time","58220","8081",
"2645","Dec  2, 2017 12:46:04.797460000 Eastern Standard Time","58220","8081",
"2646","Dec  2, 2017 12:46:04.797541000 Eastern Standard Time","58220","8081",
"2647","Dec  2, 2017 12:46:04.799427000 Eastern Standard Time","58220","8081",
"2648","Dec  2, 2017 12:46:04.799853000 Eastern Standard Time","8081","58220",
"2649","Dec  2, 2017 12:46:04.839304000 Eastern Standard Time","8081","58220",
"2650","Dec  2, 2017 12:46:04.839578000 Eastern Standard Time","8081","58220",
"2651","Dec  2, 2017 12:46:04.839702000 Eastern Standard Time","8081","58220",
"2652","Dec  2, 2017 12:46:04.839827000 Eastern Standard Time","8081","58220",
"2653","Dec  2, 2017 12:46:05.027513000 Eastern Standard Time","58220","8081",
"2654","Dec  2, 2017 12:46:05.028204000 Eastern Standard Time","58220","8081",
"2655","Dec  2, 2017 12:46:05.029847000 Eastern Standard Time","58220","8081",
"2656","Dec  2, 2017 12:46:05.030128000 Eastern Standard Time","58220","8081",
"2657","Dec  2, 2017 12:46:05.030702000 Eastern Standard Time","58220","8081",
"2658","Dec  2, 2017 12:46:05.033891000 Eastern Standard Time","58220","8081",
"2659","Dec  2, 2017 12:46:05.034328000 Eastern Standard Time","8081","58220",
"2660","Dec  2, 2017 12:46:05.066255000 Eastern Standard Time","8081","58220",
"2661","Dec  2, 2017 12:46:05.066452000 Eastern Standard Time","8081","58220",
"2662","Dec  2, 2017 12:46:05.066662000 Eastern Standard Time","8081","58220",
"2663","Dec  2, 2017 12:46:05.066858000 Eastern Standard Time","8081","58220",
"2664","Dec  2, 2017 12:46:05.067318000 Eastern Standard Time","8081","58220",
"2665","Dec  2, 2017 12:46:05.067437000 Eastern Standard Time","8081","58220",
"2666","Dec  2, 2017 12:46:05.271690000 Eastern Standard Time","58220","8081",
"2667","Dec  2, 2017 12:46:05.271772000 Eastern Standard Time","58220","8081",
"2668","Dec  2, 2017 12:46:05.271816000 Eastern Standard Time","58220","8081",
"2669","Dec  2, 2017 12:46:05.272052000 Eastern Standard Time","58220","8081",
"2670","Dec  2, 2017 12:46:05.272760000 Eastern Standard Time","58220","8081",
"2671","Dec  2, 2017 12:46:05.309491000 Eastern Standard Time","8081","58220",
"2672","Dec  2, 2017 12:46:05.309612000 Eastern Standard Time","8081","58220",
"2673","Dec  2, 2017 12:46:05.309777000 Eastern Standard Time","8081","58220",
"2674","Dec  2, 2017 12:46:05.500902000 Eastern Standard Time","58220","8081",
"2675","Dec  2, 2017 12:46:05.501555000 Eastern Standard Time","58220","8081",
"2676","Dec  2, 2017 12:46:05.501682000 Eastern Standard Time","58220","8081",
"2677","Dec  2, 2017 12:46:05.504053000 Eastern Standard Time","58220","8081",
"2678","Dec  2, 2017 12:46:05.544451000 Eastern Standard Time","8081","58220",
"2679","Dec  2, 2017 12:46:05.544525000 Eastern Standard Time","8081","58220",
"2680","Dec  2, 2017 12:46:05.544865000 Eastern Standard Time","8081","58220",
"2681","Dec  2, 2017 12:46:05.738593000 Eastern Standard Time","58220","8081",
"2682","Dec  2, 2017 12:46:05.745310000 Eastern Standard Time","58220","8081",
"2683","Dec  2, 2017 12:46:05.745839000 Eastern Standard Time","58220","8081",
"2684","Dec  2, 2017 12:46:05.746251000 Eastern Standard Time","58220","8081",
"2685","Dec  2, 2017 12:46:05.746709000 Eastern Standard Time","8081","58220",
"2686","Dec  2, 2017 12:46:05.787593000 Eastern Standard Time","8081","58220",
"2687","Dec  2, 2017 12:46:05.788112000 Eastern Standard Time","8081","58220",
"2688","Dec  2, 2017 12:46:06.027392000 Eastern Standard Time","58220","8081",
"2689","Dec  2, 2017 12:46:06.027446000 Eastern Standard Time","58220","8081",
"2690","Dec  2, 2017 12:46:06.027808000 Eastern Standard Time","58220","8081",
"2691","Dec  2, 2017 12:46:06.027857000 Eastern Standard Time","58220","8081",
"2692","Dec  2, 2017 12:46:06.027981000 Eastern Standard Time","58220","8081",
"2693","Dec  2, 2017 12:46:06.028708000 Eastern Standard Time","58220","8081",
"2694","Dec  2, 2017 12:46:06.070707000 Eastern Standard Time","8081","58220",
"2695","Dec  2, 2017 12:46:06.083595000 Eastern Standard Time","8081","58220",
"2696","Dec  2, 2017 12:46:06.083937000 Eastern Standard Time","8081","58220",
"2697","Dec  2, 2017 12:46:06.290098000 Eastern Standard Time","58220","8081",
"2698","Dec  2, 2017 12:46:06.290139000 Eastern Standard Time","58220","8081",
"2699","Dec  2, 2017 12:46:06.292431000 Eastern Standard Time","58220","8081",
"2700","Dec  2, 2017 12:46:06.292481000 Eastern Standard Time","58220","8081",
"2701","Dec  2, 2017 12:46:06.294447000 Eastern Standard Time","58220","8081",
"2702","Dec  2, 2017 12:46:06.298705000 Eastern Standard Time","58220","8081",
"2703","Dec  2, 2017 12:46:06.299160000 Eastern Standard Time","8081","58220",
"2704","Dec  2, 2017 12:46:06.349166000 Eastern Standard Time","8081","58220",
"2705","Dec  2, 2017 12:46:06.349668000 Eastern Standard Time","8081","58220",
"2706","Dec  2, 2017 12:46:06.606822000 Eastern Standard Time","58220","8081",
"2707","Dec  2, 2017 12:46:06.607119000 Eastern Standard Time","58220","8081",
"2708","Dec  2, 2017 12:46:06.607159000 Eastern Standard Time","58220","8081",
"2709","Dec  2, 2017 12:46:06.608306000 Eastern Standard Time","58220","8081",
"2710","Dec  2, 2017 12:46:06.608677000 Eastern Standard Time","58220","8081",
"2711","Dec  2, 2017 12:46:06.609324000 Eastern Standard Time","8081","58220",
"2712","Dec  2, 2017 12:46:06.635594000 Eastern Standard Time","8081","58220",
"2713","Dec  2, 2017 12:46:06.636182000 Eastern Standard Time","8081","58220",
"2714","Dec  2, 2017 12:46:06.824938000 Eastern Standard Time","58220","8081",
"2715","Dec  2, 2017 12:46:06.825560000 Eastern Standard Time","58220","8081",
"2716","Dec  2, 2017 12:46:06.825876000 Eastern Standard Time","58220","8081",
"2717","Dec  2, 2017 12:46:06.826000000 Eastern Standard Time","58220","8081",
"2718","Dec  2, 2017 12:46:06.826055000 Eastern Standard Time","58220","8081",
"2719","Dec  2, 2017 12:46:06.829101000 Eastern Standard Time","58220","8081",
"2720","Dec  2, 2017 12:46:06.854475000 Eastern Standard Time","8081","58220",
"2721","Dec  2, 2017 12:46:06.854669000 Eastern Standard Time","8081","58220",
"2722","Dec  2, 2017 12:46:06.854832000 Eastern Standard Time","8081","58220",
"2723","Dec  2, 2017 12:46:06.854954000 Eastern Standard Time","8081","58220",
"2724","Dec  2, 2017 12:46:06.855411000 Eastern Standard Time","8081","58220",
"2725","Dec  2, 2017 12:46:07.046768000 Eastern Standard Time","58220","8081",
"2726","Dec  2, 2017 12:46:07.048985000 Eastern Standard Time","58220","8081",
"2727","Dec  2, 2017 12:46:07.051601000 Eastern Standard Time","58220","8081",
"2728","Dec  2, 2017 12:46:07.051734000 Eastern Standard Time","58220","8081",
"2729","Dec  2, 2017 12:46:07.051853000 Eastern Standard Time","58220","8081",
"2730","Dec  2, 2017 12:46:07.053204000 Eastern Standard Time","58220","8081",
"2731","Dec  2, 2017 12:46:07.083882000 Eastern Standard Time","8081","58220",
"2732","Dec  2, 2017 12:46:07.084375000 Eastern Standard Time","8081","58220",
"2733","Dec  2, 2017 12:46:07.084529000 Eastern Standard Time","8081","58220",
"2734","Dec  2, 2017 12:46:07.274094000 Eastern Standard Time","58220","8081",
"2735","Dec  2, 2017 12:46:07.274582000 Eastern Standard Time","58220","8081",
"2736","Dec  2, 2017 12:46:07.274982000 Eastern Standard Time","58220","8081",
"2737","Dec  2, 2017 12:46:07.275113000 Eastern Standard Time","58220","8081",
"2738","Dec  2, 2017 12:46:07.275281000 Eastern Standard Time","58220","8081",
"2739","Dec  2, 2017 12:46:07.276495000 Eastern Standard Time","58220","8081",
"2740","Dec  2, 2017 12:46:07.308452000 Eastern Standard Time","8081","58220",
"2741","Dec  2, 2017 12:46:07.308910000 Eastern Standard Time","8081","58220",
"2742","Dec  2, 2017 12:46:07.309322000 Eastern Standard Time","8081","58220",
"2743","Dec  2, 2017 12:46:07.516647000 Eastern Standard Time","58220","8081",
"2744","Dec  2, 2017 12:46:07.516935000 Eastern Standard Time","58220","8081",
"2745","Dec  2, 2017 12:46:07.517014000 Eastern Standard Time","58220","8081",
"2746","Dec  2, 2017 12:46:07.517298000 Eastern Standard Time","58220","8081",
"2747","Dec  2, 2017 12:46:07.517428000 Eastern Standard Time","58220","8081",
"2748","Dec  2, 2017 12:46:07.518246000 Eastern Standard Time","58220","8081",
"2749","Dec  2, 2017 12:46:07.557644000 Eastern Standard Time","8081","58220",
"2750","Dec  2, 2017 12:46:07.573786000 Eastern Standard Time","8081","58220",
"2751","Dec  2, 2017 12:46:07.573877000 Eastern Standard Time","8081","58220",
"2752","Dec  2, 2017 12:46:07.573915000 Eastern Standard Time","8081","58220",
"2753","Dec  2, 2017 12:46:07.773047000 Eastern Standard Time","58220","8081",
"2754","Dec  2, 2017 12:46:07.773751000 Eastern Standard Time","58220","8081",
"2755","Dec  2, 2017 12:46:07.775597000 Eastern Standard Time","58220","8081",
"2756","Dec  2, 2017 12:46:07.776740000 Eastern Standard Time","58220","8081",
"2757","Dec  2, 2017 12:46:07.781947000 Eastern Standard Time","58220","8081",
"2758","Dec  2, 2017 12:46:07.782575000 Eastern Standard Time","8081","58220",
"2759","Dec  2, 2017 12:46:07.825959000 Eastern Standard Time","8081","58220",
"2760","Dec  2, 2017 12:46:07.826122000 Eastern Standard Time","8081","58220",
"2761","Dec  2, 2017 12:46:07.826318000 Eastern Standard Time","8081","58220",
"2762","Dec  2, 2017 12:46:07.826617000 Eastern Standard Time","8081","58220",
"2763","Dec  2, 2017 12:46:08.030471000 Eastern Standard Time","58220","8081",
"2764","Dec  2, 2017 12:46:08.032471000 Eastern Standard Time","58220","8081",
"2765","Dec  2, 2017 12:46:08.034597000 Eastern Standard Time","58220","8081",
"2766","Dec  2, 2017 12:46:08.035168000 Eastern Standard Time","8081","58220",
"2767","Dec  2, 2017 12:46:08.071367000 Eastern Standard Time","8081","58220",
"2768","Dec  2, 2017 12:46:08.072386000 Eastern Standard Time","8081","58220",
"2769","Dec  2, 2017 12:46:08.072640000 Eastern Standard Time","8081","58220",
"2770","Dec  2, 2017 12:46:08.266874000 Eastern Standard Time","58220","8081",
"2771","Dec  2, 2017 12:46:08.268137000 Eastern Standard Time","58220","8081",
"2772","Dec  2, 2017 12:46:08.268923000 Eastern Standard Time","58220","8081",
"2773","Dec  2, 2017 12:46:08.269001000 Eastern Standard Time","58220","8081",
"2774","Dec  2, 2017 12:46:08.269617000 Eastern Standard Time","58220","8081",
"2775","Dec  2, 2017 12:46:08.275240000 Eastern Standard Time","58220","8081",
"2776","Dec  2, 2017 12:46:08.314548000 Eastern Standard Time","8081","58220",
"2777","Dec  2, 2017 12:46:08.320760000 Eastern Standard Time","8081","58220",
"2778","Dec  2, 2017 12:46:08.320927000 Eastern Standard Time","8081","58220",
"2779","Dec  2, 2017 12:46:08.321343000 Eastern Standard Time","8081","58220",
"2780","Dec  2, 2017 12:46:08.574542000 Eastern Standard Time","58220","8081",
"2781","Dec  2, 2017 12:46:08.574630000 Eastern Standard Time","58220","8081",
"2782","Dec  2, 2017 12:46:08.574743000 Eastern Standard Time","58220","8081",
"2783","Dec  2, 2017 12:46:08.574787000 Eastern Standard Time","58220","8081",
"2784","Dec  2, 2017 12:46:08.574917000 Eastern Standard Time","58220","8081",
"2785","Dec  2, 2017 12:46:08.574991000 Eastern Standard Time","58220","8081",
"2786","Dec  2, 2017 12:46:08.575033000 Eastern Standard Time","58220","8081",
"2787","Dec  2, 2017 12:46:08.575611000 Eastern Standard Time","8081","58220",
"2788","Dec  2, 2017 12:46:08.794351000 Eastern Standard Time","58220","8081",
"2789","Dec  2, 2017 12:46:08.795808000 Eastern Standard Time","58220","8081",
"2790","Dec  2, 2017 12:46:08.800090000 Eastern Standard Time","58220","8081",
"2791","Dec  2, 2017 12:46:08.800541000 Eastern Standard Time","8081","58220",
"2792","Dec  2, 2017 12:46:08.839526000 Eastern Standard Time","8081","58220",
"2793","Dec  2, 2017 12:46:08.839650000 Eastern Standard Time","8081","58220",
"2794","Dec  2, 2017 12:46:08.839939000 Eastern Standard Time","8081","58220",
"2795","Dec  2, 2017 12:46:09.028140000 Eastern Standard Time","58220","8081",
"2796","Dec  2, 2017 12:46:09.028226000 Eastern Standard Time","58220","8081",
"2797","Dec  2, 2017 12:46:09.028375000 Eastern Standard Time","58220","8081",
"2798","Dec  2, 2017 12:46:09.028483000 Eastern Standard Time","8081","58220",
"2799","Dec  2, 2017 12:46:09.074487000 Eastern Standard Time","58220","8081",
"2800","Dec  2, 2017 12:46:09.212540000 Eastern Standard Time","58220","8081",
"2801","Dec  2, 2017 12:46:09.212749000 Eastern Standard Time","58220","8081",
"2802","Dec  2, 2017 12:46:09.216708000 Eastern Standard Time","58220","8081",
"2803","Dec  2, 2017 12:46:09.217154000 Eastern Standard Time","8081","58220",
"2804","Dec  2, 2017 12:46:09.289028000 Eastern Standard Time","8081","58220",
"2805","Dec  2, 2017 12:46:09.289721000 Eastern Standard Time","8081","58220",
"2806","Dec  2, 2017 12:46:09.517411000 Eastern Standard Time","58220","8081",
"2807","Dec  2, 2017 12:46:09.517424000 Eastern Standard Time","58220","8081",
"2808","Dec  2, 2017 12:46:09.517535000 Eastern Standard Time","58220","8081",
"2809","Dec  2, 2017 12:46:09.517584000 Eastern Standard Time","58220","8081",
"2810","Dec  2, 2017 12:46:09.518469000 Eastern Standard Time","8081","58220",
"2811","Dec  2, 2017 12:46:09.553683000 Eastern Standard Time","58220","8081",
"2812","Dec  2, 2017 12:46:09.749701000 Eastern Standard Time","58220","8081",
"2813","Dec  2, 2017 12:46:09.757804000 Eastern Standard Time","58220","8081",
"2814","Dec  2, 2017 12:46:09.758413000 Eastern Standard Time","8081","58220",
"2815","Dec  2, 2017 12:46:09.803113000 Eastern Standard Time","8081","58220",
"2816","Dec  2, 2017 12:46:09.803194000 Eastern Standard Time","8081","58220",
"2817","Dec  2, 2017 12:46:09.803443000 Eastern Standard Time","8081","58220",
"2818","Dec  2, 2017 12:46:09.803854000 Eastern Standard Time","8081","58220",
"2819","Dec  2, 2017 12:46:09.993710000 Eastern Standard Time","58220","8081",
"2820","Dec  2, 2017 12:46:09.993831000 Eastern Standard Time","58220","8081",
"2821","Dec  2, 2017 12:46:09.994322000 Eastern Standard Time","58220","8081",
"2822","Dec  2, 2017 12:46:09.994403000 Eastern Standard Time","58220","8081",
"2823","Dec  2, 2017 12:46:09.994735000 Eastern Standard Time","58220","8081",
"2824","Dec  2, 2017 12:46:09.998123000 Eastern Standard Time","58220","8081",
"2825","Dec  2, 2017 12:46:09.998449000 Eastern Standard Time","8081","58220",
"2826","Dec  2, 2017 12:46:10.054271000 Eastern Standard Time","8081","58220",
"2827","Dec  2, 2017 12:46:10.054748000 Eastern Standard Time","8081","58220",
"2828","Dec  2, 2017 12:46:10.055162000 Eastern Standard Time","8081","58220",
"2829","Dec  2, 2017 12:46:10.264307000 Eastern Standard Time","58220","8081",
"2830","Dec  2, 2017 12:46:10.268237000 Eastern Standard Time","58220","8081",
"2831","Dec  2, 2017 12:46:10.274785000 Eastern Standard Time","58220","8081",
"2832","Dec  2, 2017 12:46:10.274949000 Eastern Standard Time","58220","8081",
"2833","Dec  2, 2017 12:46:10.275043000 Eastern Standard Time","58220","8081",
"2834","Dec  2, 2017 12:46:10.277373000 Eastern Standard Time","58220","8081",
"2835","Dec  2, 2017 12:46:10.278231000 Eastern Standard Time","8081","58220",
"2836","Dec  2, 2017 12:46:10.766714000 Eastern Standard Time","8081","58220",
"2837","Dec  2, 2017 12:46:10.766955000 Eastern Standard Time","8081","58220",
"2838","Dec  2, 2017 12:46:10.767813000 Eastern Standard Time","8081","58220",
"2839","Dec  2, 2017 12:46:10.767850000 Eastern Standard Time","8081","58220",
"2840","Dec  2, 2017 12:46:10.959904000 Eastern Standard Time","58220","8081",
"2841","Dec  2, 2017 12:46:10.959990000 Eastern Standard Time","58220","8081",
"2842","Dec  2, 2017 12:46:10.960062000 Eastern Standard Time","58220","8081",
"2843","Dec  2, 2017 12:46:10.960110000 Eastern Standard Time","58220","8081",
"2844","Dec  2, 2017 12:46:10.960183000 Eastern Standard Time","58220","8081",
"2845","Dec  2, 2017 12:46:10.964107000 Eastern Standard Time","58220","8081",
